grain_id,label_id,area
6834,2,871200.000
2607,2,5711200.000
5546,2,1452000.000
6216,2,1113200.000
12555,3,48400.000
12556,3,48400.000
4082,2,2710400.000
7863,3,580800.000
7290,2,726000.000
11017,3,145200.000
9618,3,290400.000
1689,2,10164000.000
1869,2,8905600.000
2847,2,4985200.000
2001,2,8228000.000
3137,2,4259200.000
5316,2,1597200.000
3381,2,3775200.000
4969,2,1839200.000
1978,2,8373200.000
2848,2,4985200.000
7662,2,629200.000
10482,3,193600.000
9238,3,338800.000
10483,3,193600.000
9619,3,290400.000
11689,3,96800.000
11690,3,96800.000
7291,2,726000.000
6707,2,919600.000
3382,2,3775200.000
12557,3,48400.000
10019,3,242000.000
12558,3,48400.000
302,2,65920800.000
3676,1,3242800.000
104,2,212185600.000
2778,2,5178800.000
421,2,45157200.000
1364,2,13164800.000
2226,2,7308400.000
2752,1,5275600.000
3608,2,3388000.000
6323,2,1064800.000
5457,2,1500400.000
5458,2,1500400.000
1246,2,14955600.000
6978,2,822800.000
7292,2,726000.000
6098,2,1161600.000
8607,3,435600.000
6560,2,968000.000
11018,3,145200.000
9620,3,290400.000
10020,3,242000.000
8354,3,484000.000
7663,2,629200.000
2493,2,6098400.000
4829,2,1936000.000
9621,3,290400.000
12559,3,48400.000
12560,3,48400.000
12561,3,48400.000
10484,3,193600.000
4083,2,2710400.000
11691,3,96800.000
12562,3,48400.000
12563,3,48400.000
501,1,38623200.000
2139,2,7695600.000
5992,2,1210000.000
3209,2,4114000.000
5381,2,1548800.000
7461,2,677600.000
9622,3,290400.000
2739,2,5324000.000
3629,2,3339600.000
5382,2,1548800.000
11019,3,145200.000
8897,3,387200.000
4830,2,1936000.000
9239,3,338800.000
3829,2,3000800.000
11692,3,96800.000
12564,3,48400.000
3797,2,3049200.000
8608,3,435600.000
12565,3,48400.000
11693,3,96800.000
7293,2,726000.000
11020,3,145200.000
12566,3,48400.000
677,2,29040000.000
248,2,77294800.000
1613,2,10648000.000
2140,2,7695600.000
992,2,19214800.000
1440,2,12293600.000
2914,2,4791600.000
3210,2,4114000.000
3798,2,3049200.000
3138,2,4259200.000
4412,2,2323200.000
3772,2,3097600.000
3869,2,2952400.000
4899,2,1887600.000
11021,3,145200.000
3297,2,3968800.000
7294,2,726000.000
9623,3,290400.000
12567,3,48400.000
5788,2,1306800.000
10485,3,193600.000
8609,3,435600.000
7129,2,774400.000
692,2,28265600.000
637,1,30588800.000
2443,2,6292000.000
2503,2,6050000.000
4502,2,2226400.000
4503,2,2226400.000
184,2,113788400.000
4036,2,2758800.000
4726,2,2032800.000
9624,3,290400.000
3070,2,4404400.000
6979,2,822800.000
7295,2,726000.000
8107,3,532400.000
2059,2,7986000.000
6708,2,919600.000
4037,2,2758800.000
12568,3,48400.000
9240,3,338800.000
8898,3,387200.000
10486,3,193600.000
11022,3,145200.000
3110,2,4307600.000
5040,2,1790800.000
939,2,20279600.000
7130,2,774400.000
1086,2,17472400.000
3298,2,3968800.000
7864,3,580800.000
841,2,23619200.000
1271,2,14520000.000
7131,2,774400.000
8355,3,484000.000
2141,2,7695600.000
9241,3,338800.000
5893,2,1258400.000
978,2,19505200.000
9625,3,290400.000
9242,3,338800.000
11023,3,145200.000
12569,3,48400.000
11694,3,96800.000
864,2,22748000.000
4242,2,2516800.000
7664,2,629200.000
2552,1,5904800.000
5993,2,1210000.000
6835,2,871200.000
2553,2,5904800.000
2118,2,7792400.000
8356,3,484000.000
11024,3,145200.000
8899,3,387200.000
11695,3,96800.000
12570,3,48400.000
9626,3,290400.000
12571,3,48400.000
924,2,20618400.000
2934,1,4743200.000
964,2,19795600.000
3773,2,3097600.000
2086,2,7889200.000
965,2,19795600.000
6324,2,1064800.000
4193,2,2565200.000
5894,2,1258400.000
4279,2,2468400.000
7865,3,580800.000
4727,2,2032800.000
3870,2,2952400.000
2220,2,7356800.000
9243,3,338800.000
5459,2,1500400.000
11696,3,96800.000
5041,2,1790800.000
9244,3,338800.000
11697,3,96800.000
10487,3,193600.000
12572,3,48400.000
4656,2,2081200.000
561,1,34557600.000
1418,2,12632400.000
2322,2,6824400.000
1979,2,8373200.000
3519,2,3533200.000
2861,2,4936800.000
2044,2,8034400.000
2025,2,8131200.000
2633,2,5614400.000
2634,2,5614400.000
7665,2,629200.000
6561,2,968000.000
8610,3,435600.000
12573,3,48400.000
11698,3,96800.000
12574,3,48400.000
9245,3,338800.000
1401,2,12777600.000
12575,3,48400.000
1073,1,17666000.000
941,2,20182800.000
1387,2,12922800.000
929,2,20521600.000
641,2,30443600.000
4786,2,1984400.000
9246,3,338800.000
4831,2,1936000.000
8900,3,387200.000
10021,3,242000.000
8108,3,532400.000
11025,3,145200.000
3111,2,4307600.000
8901,3,387200.000
4463,2,2274800.000
3351,2,3823600.000
6836,2,871200.000
12576,3,48400.000
10488,3,193600.000
