grain_id,label_id,area
"3820","2","3920400"
"6502","2","1403600"
"4622","2","2807200"
"9450","3","532400"
"10767","3","338800"
"10768","3","338800"
"14885","3","48400"
"4835","2","2565200"
"9716","3","484000"
"13749","3","96800"
"3911","2","3775200"
"4412","2","3049200"
"3851","2","3872000"
"9183","2","580800"
"10769","3","338800"
"13750","3","96800"
"13751","3","96800"
"5289","2","2178000"
"7503","2","1016400"
"9451","3","532400"
"14886","3","48400"
"1237","2","17424000"
"4927","2","2468400"
"9452","3","532400"
"7341","2","1064800"
"13752","3","96800"
"13753","3","96800"
"14887","3","48400"
"10051","3","435600"
"8275","2","774400"
"14888","3","48400"
"904","2","23667600"
"2051","2","9873600"
"1263","2","17085200"
"5654","2","1887600"
"1944","2","10599600"
"7625","2","968000"
"11646","3","242000"
"10052","3","435600"
"12951","3","145200"
"8477","2","726000"
"13754","3","96800"
"14889","3","48400"
"1459","2","14810400"
"9453","3","532400"
"7091","2","1161600"
"5090","2","2323200"
"7772","2","919600"
"10053","3","435600"
"6321","2","1500400"
"10770","3","338800"
"945","2","22796400"
"767","2","28168800"
"1995","2","10260800"
"7930","2","871200"
"7223","2","1113200"
"14890","3","48400"
"732","2","29572400"
"2804","2","6292000"
"1042","2","20812000"
"5805","2","1790800"
"5416","2","2081200"
"6626","2","1355200"
"1677","2","12584000"
"3596","2","4259200"
"9717","3","484000"
"9718","3","484000"
"9719","3","484000"
"13755","3","96800"
"1090","2","19747200"
"2896","2","6001600"
"5888","2","1742400"
"4928","2","2468400"
"4704","2","2710400"
"975","2","22215600"
"9184","2","580800"
"10054","3","435600"
"11647","3","242000"
"4747","2","2662000"
"2072","2","9776800"
"5091","2","2323200"
"1052","2","20715200"
"2839","2","6195200"
"951","2","22651200"
"1508","2","14229600"
"2784","2","6340400"
"6744","2","1306800"
"7626","2","968000"
"9720","3","484000"
"9454","3","532400"
"492","2","47238400"
"482","2","48642000"
"55","2","387926000"
"1751","2","11906400"
"8695","2","677600"
"8478","2","726000"
"9185","2","580800"
"3416","2","4646400"
"6951","2","1210000"
"14891","3","48400"
"14892","3","48400"
"3651","2","4162400"
"5157","2","2274800"
"722","2","30153200"
"8276","2","774400"
"3372","2","4743200"
"3781","2","3968800"
"3718","2","4065600"
"3200","2","5178800"
"2735","2","6485600"
"8101","2","822800"
"1171","2","18343600"
"1062","2","20424800"
"183","2","135374800"
"7342","2","1064800"
"11195","3","290400"
"5216","2","2226400"
"8479","2","726000"
"10771","3","338800"
"9721","3","484000"
"13756","3","96800"
"2696","2","6630800"
"4572","2","2855600"
"1454","2","14858800"
"1830","2","11374000"
"13757","3","96800"
"11648","3","242000"
"7504","2","1016400"
"7773","2","919600"
"9186","2","580800"
"8933","2","629200"
"999","2","21683200"
"97","2","242435600"
"2426","2","7792400"
"2134","2","9438000"
"10055","3","435600"
"5655","2","1887600"
"11196","3","290400"
"9455","3","532400"
"7627","2","968000"
"4791","2","2613600"
"12244","3","193600"
"383","2","61177600"
"3441","2","4598000"
"2615","2","6872800"
"725","2","29911200"
"4372","2","3097600"
"5031","2","2371600"
"9722","3","484000"
"10367","3","387200"
"7505","2","1016400"
"7628","2","968000"
"151","2","173368800"
"245","2","100188000"
"11649","3","242000"
"10056","3","435600"
